marketHashName_used,rarity_en,case_name_en,price,platform,status
Nova | Koi (Factory New),Restricted,Operation Breakout Weapon Case,0.0,DMARKET,200
Nova | Koi (Factory New),Restricted,Operation Breakout Weapon Case,0.0,CSMONEY,200
Nova | Koi (Factory New),Restricted,Operation Breakout Weapon Case,0.0,SKINPORT,200
Nova | Koi (Factory New),Restricted,Operation Breakout Weapon Case,22.06,BUFF,200
Nova | Koi (Factory New),Restricted,Operation Breakout Weapon Case,23.0,YOUPIN,200
Nova | Koi (Factory New),Restricted,Operation Breakout Weapon Case,26.7,HALOSKINS,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,25.64,YOUPIN,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,24.44,C5,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,0.0,WAXPEER,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,0.0,DMARKET,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,0.0,CSMONEY,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,0.0,SKINPORT,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,21.6,BUFF,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,32.95,STEAM,200
P250 | Supernova (Factory New),Restricted,Operation Breakout Weapon Case,25.28,HALOSKINS,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,193.48,C5,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,194.99,YOUPIN,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,199.61,HALOSKINS,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,0.0,WAXPEER,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,0.0,DMARKET,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,0.0,CSMONEY,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,0.0,SKINPORT,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,194.5,BUFF,200
Desert Eagle | Conspiracy (Factory New),Classified,Operation Breakout Weapon Case,236.62,STEAM,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,313.0,C5,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,0.0,WAXPEER,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,0.0,DMARKET,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,0.0,CSMONEY,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,0.0,SKINPORT,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,319.0,BUFF,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,290.0,YOUPIN,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,377.21,STEAM,200
Five-SeveN | Fowl Play (Factory New),Classified,Operation Breakout Weapon Case,322.91,HALOSKINS,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,309.0,BUFF,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,308.3,C5,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,309.0,YOUPIN,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,0.0,WAXPEER,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,0.0,DMARKET,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,0.0,CSMONEY,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,0.0,SKINPORT,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,318.07,HALOSKINS,200
Glock-18 | Water Elemental (Factory New),Classified,Operation Breakout Weapon Case,402.27,STEAM,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,1690.0,BUFF,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,1666.0,YOUPIN,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,0.0,WAXPEER,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,0.0,DMARKET,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,0.0,SKINPORT,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,1730.0,C5,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,1784.59,HALOSKINS,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,2206.79,STEAM,200
P90 | Asiimov (Factory New),Covert,Operation Breakout Weapon Case,0.0,CSMONEY,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,1667.0,C5,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,1719.6,HALOSKINS,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,0.0,WAXPEER,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,0.0,DMARKET,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,0.0,CSMONEY,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,0.0,SKINPORT,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,1660.0,BUFF,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,1674.5,YOUPIN,200
M4A1-S | Cyrex (Factory New),Covert,Operation Breakout Weapon Case,2082.07,STEAM,200
,Gold,Operation Breakout Weapon Case,,all,
★ Butterfly Knife | Blue Steel (Factory New),Gold,Operation Breakout Weapon Case,8665.5,BUFF,200
★ Butterfly Knife | Blue Steel (Factory New),Gold,Operation Breakout Weapon Case,8888.0,YOUPIN,200
★ Butterfly Knife | Blue Steel (Factory New),Gold,Operation Breakout Weapon Case,10800.0,C5,200
★ Butterfly Knife | Blue Steel (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Blue Steel (Factory New),Gold,Operation Breakout Weapon Case,11143.97,HALOSKINS,200
★ Butterfly Knife | Blue Steel (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Blue Steel (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Blue Steel (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Boreal Forest (Factory New),Gold,Operation Breakout Weapon Case,6188.0,BUFF,200
★ Butterfly Knife | Boreal Forest (Factory New),Gold,Operation Breakout Weapon Case,6088.0,YOUPIN,200
★ Butterfly Knife | Boreal Forest (Factory New),Gold,Operation Breakout Weapon Case,8000.0,C5,200
★ Butterfly Knife | Boreal Forest (Factory New),Gold,Operation Breakout Weapon Case,8254.85,HALOSKINS,200
★ Butterfly Knife | Boreal Forest (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Boreal Forest (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Boreal Forest (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Boreal Forest (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Case Hardened (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Case Hardened (Factory New),Gold,Operation Breakout Weapon Case,9250.0,BUFF,200
★ Butterfly Knife | Case Hardened (Factory New),Gold,Operation Breakout Weapon Case,9498.5,YOUPIN,200
★ Butterfly Knife | Case Hardened (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Case Hardened (Factory New),Gold,Operation Breakout Weapon Case,9250.0,C5,200
★ Butterfly Knife | Case Hardened (Factory New),Gold,Operation Breakout Weapon Case,9540.63,HALOSKINS,200
★ Butterfly Knife | Case Hardened (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Case Hardened (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Crimson Web (Factory New),Gold,Operation Breakout Weapon Case,37999.0,BUFF,200
★ Butterfly Knife | Crimson Web (Factory New),Gold,Operation Breakout Weapon Case,40000.0,YOUPIN,200
★ Butterfly Knife | Crimson Web (Factory New),Gold,Operation Breakout Weapon Case,0.0,C5,200
★ Butterfly Knife | Crimson Web (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Crimson Web (Factory New),Gold,Operation Breakout Weapon Case,0.0,HALOSKINS,200
★ Butterfly Knife | Crimson Web (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Crimson Web (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,21662.14,HALOSKINS,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,21000.0,C5,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,21080.0,YOUPIN,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,21380.0,BUFF,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Fade (Factory New),Gold,Operation Breakout Weapon Case,0.0,CSMONEY,200
★ Butterfly Knife | Forest DDPAT (Factory New),Gold,Operation Breakout Weapon Case,6888.88,BUFF,200
★ Butterfly Knife | Forest DDPAT (Factory New),Gold,Operation Breakout Weapon Case,7295.4,C5,200
★ Butterfly Knife | Forest DDPAT (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Forest DDPAT (Factory New),Gold,Operation Breakout Weapon Case,6587.0,YOUPIN,200
★ Butterfly Knife | Forest DDPAT (Factory New),Gold,Operation Breakout Weapon Case,9171.1,HALOSKINS,200
★ Butterfly Knife | Forest DDPAT (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Forest DDPAT (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Forest DDPAT (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Night (Factory New),Gold,Operation Breakout Weapon Case,9780.0,BUFF,200
★ Butterfly Knife | Night (Factory New),Gold,Operation Breakout Weapon Case,9608.0,YOUPIN,200
★ Butterfly Knife | Night (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Night (Factory New),Gold,Operation Breakout Weapon Case,72500.0,C5,200
★ Butterfly Knife | Night (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Night (Factory New),Gold,Operation Breakout Weapon Case,74809.0,HALOSKINS,200
★ Butterfly Knife | Night (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Safari Mesh (Factory New),Gold,Operation Breakout Weapon Case,6500.0,BUFF,200
★ Butterfly Knife | Safari Mesh (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Safari Mesh (Factory New),Gold,Operation Breakout Weapon Case,7599.0,YOUPIN,200
★ Butterfly Knife | Safari Mesh (Factory New),Gold,Operation Breakout Weapon Case,7000.0,C5,200
★ Butterfly Knife | Safari Mesh (Factory New),Gold,Operation Breakout Weapon Case,7222.99,HALOSKINS,200
★ Butterfly Knife | Safari Mesh (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Safari Mesh (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Safari Mesh (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Scorched (Factory New),Gold,Operation Breakout Weapon Case,6666.0,BUFF,200
★ Butterfly Knife | Scorched (Factory New),Gold,Operation Breakout Weapon Case,6999.0,YOUPIN,200
★ Butterfly Knife | Scorched (Factory New),Gold,Operation Breakout Weapon Case,7000.0,C5,200
★ Butterfly Knife | Scorched (Factory New),Gold,Operation Breakout Weapon Case,7222.99,HALOSKINS,200
★ Butterfly Knife | Scorched (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Scorched (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,11700.0,BUFF,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,11894.0,C5,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,11680.0,YOUPIN,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,12272.86,HALOSKINS,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,0.0,CSMONEY,200
★ Butterfly Knife | Slaughter (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Stained (Factory New),Gold,Operation Breakout Weapon Case,6499.99,BUFF,200
★ Butterfly Knife | Stained (Factory New),Gold,Operation Breakout Weapon Case,6400.0,YOUPIN,200
★ Butterfly Knife | Stained (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Stained (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
★ Butterfly Knife | Stained (Factory New),Gold,Operation Breakout Weapon Case,6665.5,C5,200
★ Butterfly Knife | Stained (Factory New),Gold,Operation Breakout Weapon Case,6877.81,HALOSKINS,200
★ Butterfly Knife | Stained (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Stained (Factory New),Gold,Operation Breakout Weapon Case,11033.98,STEAM,200
★ Butterfly Knife | Urban Masked (Factory New),Gold,Operation Breakout Weapon Case,7665.3,BUFF,200
★ Butterfly Knife | Urban Masked (Factory New),Gold,Operation Breakout Weapon Case,6100.0,YOUPIN,200
★ Butterfly Knife | Urban Masked (Factory New),Gold,Operation Breakout Weapon Case,6000.0,C5,200
★ Butterfly Knife | Urban Masked (Factory New),Gold,Operation Breakout Weapon Case,0.0,WAXPEER,200
★ Butterfly Knife | Urban Masked (Factory New),Gold,Operation Breakout Weapon Case,6191.14,HALOSKINS,200
★ Butterfly Knife | Urban Masked (Factory New),Gold,Operation Breakout Weapon Case,0.0,STEAM,200
★ Butterfly Knife | Urban Masked (Factory New),Gold,Operation Breakout Weapon Case,0.0,DMARKET,200
★ Butterfly Knife | Urban Masked (Factory New),Gold,Operation Breakout Weapon Case,0.0,SKINPORT,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,5029.15,C5,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,4970.0,YOUPIN,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,5194.16,HALOSKINS,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,0.0,WAXPEER,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,0.0,DMARKET,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,0.0,SKINPORT,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,5010.0,BUFF,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,7549.87,STEAM,200
M4A1-S | Printstream (Factory New),Covert,Operation Broken Fang Case,0.0,CSMONEY,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,2928.8,C5,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,2928.8,YOUPIN,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,3027.59,HALOSKINS,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,2985.0,BUFF,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,0.0,WAXPEER,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,0.0,DMARKET,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,0.0,CSMONEY,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,0.0,SKINPORT,200
Glock-18 | Neo-Noir (Factory New),Covert,Operation Broken Fang Case,3806.93,STEAM,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,2440.0,C5,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,2420.0,YOUPIN,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,2494.0,BUFF,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,0.0,WAXPEER,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,0.0,DMARKET,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,0.0,SKINPORT,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,2516.96,HALOSKINS,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,3077.34,STEAM,200
M4A4 | Cyber Security (Factory New),Classified,Operation Broken Fang Case,0.0,CSMONEY,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,926.5,BUFF,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,899.8,C5,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,928.5,HALOSKINS,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,914.0,YOUPIN,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,0.0,WAXPEER,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,0.0,DMARKET,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,0.0,CSMONEY,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,0.0,SKINPORT,200
USP-S | Monster Mashup (Factory New),Classified,Operation Broken Fang Case,1204.27,STEAM,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,0.0,WAXPEER,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,0.0,DMARKET,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,0.0,SKINPORT,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,950.0,BUFF,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,937.0,YOUPIN,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,928.0,C5,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,1236.23,STEAM,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,959.25,HALOSKINS,200
Five-SeveN | Fairy Tale (Factory New),Classified,Operation Broken Fang Case,0.0,CSMONEY,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,210.0,C5,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,220.76,HALOSKINS,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,205.0,BUFF,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,0.0,WAXPEER,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,0.0,DMARKET,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,0.0,CSMONEY,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,0.0,SKINPORT,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,207.0,YOUPIN,200
AWP | Exoskeleton (Factory New),Restricted,Operation Broken Fang Case,281.75,STEAM,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,120.0,C5,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,115.0,YOUPIN,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,0.0,WAXPEER,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,0.0,DMARKET,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,0.0,SKINPORT,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,117.0,BUFF,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,139.81,STEAM,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,121.73,HALOSKINS,200
UMP-45 | Gold Bismuth (Factory New),Restricted,Operation Broken Fang Case,0.0,CSMONEY,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,118.0,BUFF,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,114.49,YOUPIN,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,120.1,C5,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,0.0,WAXPEER,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,0.0,DMARKET,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,0.0,SKINPORT,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,175.76,STEAM,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,123.94,HALOSKINS,200
Dual Berettas | Dezastre (Factory New),Restricted,Operation Broken Fang Case,0.0,CSMONEY,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,116.0,BUFF,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,114.5,YOUPIN,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,116.04,C5,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,0.0,WAXPEER,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,0.0,DMARKET,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,0.0,CSMONEY,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,0.0,SKINPORT,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,144.08,STEAM,200
SSG 08 | Parallax (Factory New),Restricted,Operation Broken Fang Case,119.74,HALOSKINS,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,114.99,C5,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,114.0,BUFF,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,0.0,CSMONEY,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,0.0,SKINPORT,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,170.35,STEAM,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,116.77,YOUPIN,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,118.67,HALOSKINS,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,0.0,WAXPEER,200
Nova | Clear Polymer (Factory New),Restricted,Operation Broken Fang Case,0.0,DMARKET,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,19.7,YOUPIN,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,DMARKET,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,SKINPORT,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,21.0,BUFF,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,32.03,STEAM,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,23.0,C5,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,23.78,HALOSKINS,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,WAXPEER,200
MP5-SD | Condition Zero (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,CSMONEY,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,18.74,YOUPIN,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,19.16,C5,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,24.06,STEAM,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,WAXPEER,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,DMARKET,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,SKINPORT,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,19.0,BUFF,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,19.79,HALOSKINS,200
M249 | Deep Relief (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,CSMONEY,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,12.34,BUFF,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,WAXPEER,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,DMARKET,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,CSMONEY,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,SKINPORT,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,13.0,YOUPIN,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,20.43,STEAM,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,14.33,C5,200
P250 | Contaminant (Factory New),Mil-Spec,Operation Broken Fang Case,14.81,HALOSKINS,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,27.3,YOUPIN,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,WAXPEER,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,DMARKET,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,CSMONEY,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,0.0,SKINPORT,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,29.0,BUFF,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,30.68,STEAM,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,27.3,C5,200
Galil AR | Vandal (Factory New),Mil-Spec,Operation Broken Fang Case,28.2,HALOSKINS,200
G3SG1 | Digital Mesh (Factory New),Mil-Spec,Operation Broken Fang Case,17.6,YOUPIN,200
G3SG1 | Digital Mesh (Factory New),Mil-Spec,Operation Broken Fang Case,16.66,C5,200
