name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
★ Gut Knife | Damascus Steel,Chroma 3 Case,Gold,506.99,FN,YOUPIN,,False,,,,,,506.99,,
★ Gut Knife | Marble Fade,Chroma 3 Case,Gold,789.0,FN,YOUPIN,,False,,,,,,789.0,,
★ Gut Knife | Tiger Tooth,Chroma 3 Case,Gold,715.0,FN,C5,,False,,,,,,715.0,,
★ Gut Knife | Rust Coat,Chroma 3 Case,Gold,650.0,WW,BUFF,,False,,,,,,650.0,,
★ Gut Knife | Ultraviolet,Chroma 3 Case,Gold,1775.0,FN,YOUPIN,,False,,,,,,1775.0,,
★ Karambit | Doppler,Chroma 3 Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma 3 Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma 3 Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma 3 Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma 3 Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma 3 Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma 3 Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Damascus Steel,Chroma 3 Case,Gold,4750.0,FN,BUFF,,False,,,,,,4750.0,,
★ Karambit | Marble Fade,Chroma 3 Case,Gold,7887.0,FN,BUFF,,False,,,,,,7887.0,,
★ Karambit | Tiger Tooth,Chroma 3 Case,Gold,6888.0,FN,BUFF,,False,,,,,,6888.0,,
★ Karambit | Rust Coat,Chroma 3 Case,Gold,3388.0,WW,YOUPIN,,False,,,,,,3388.0,,
★ Karambit | Ultraviolet,Chroma 3 Case,Gold,13888.0,FN,BUFF,,False,,,,,,13888.0,,
★ M9 Bayonet | Doppler,Chroma 3 Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma 3 Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma 3 Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma 3 Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma 3 Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma 3 Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma 3 Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Damascus Steel,Chroma 3 Case,Gold,3600.0,FN,YOUPIN,,False,,,,,,3600.0,,
★ M9 Bayonet | Marble Fade,Chroma 3 Case,Gold,6088.5,FN,C5,,False,,,,,,6088.5,,
★ M9 Bayonet | Tiger Tooth,Chroma 3 Case,Gold,5334.5,FN,C5,,False,,,,,,5334.5,,
★ M9 Bayonet | Rust Coat,Chroma 3 Case,Gold,2498.5,WW,YOUPIN,,False,,,,,,2498.5,,
★ M9 Bayonet | Ultraviolet,Chroma 3 Case,Gold,9999.0,FN,BUFF,,False,,,,,,9999.0,,
★ Bayonet | Doppler,Chroma Case,Gold,2850.0,FN,YOUPIN,,False,,,,,,2850.0,,
★ Bayonet | Doppler,Chroma Case,Gold,2850.0,FN,YOUPIN,,False,,,,,,2850.0,,
★ Bayonet | Doppler,Chroma Case,Gold,2850.0,FN,YOUPIN,,False,,,,,,2850.0,,
★ Bayonet | Doppler,Chroma Case,Gold,2850.0,FN,YOUPIN,,False,,,,,,2850.0,,
★ Flip Knife | Doppler,Chroma Case,Gold,2140.0,FN,YOUPIN,,False,,,,,,2140.0,,
★ Flip Knife | Damascus Steel,Chroma Case,Gold,900.0,FN,YOUPIN,,False,,,,,,900.0,,
★ Flip Knife | Marble Fade,Chroma Case,Gold,1719.5,FN,YOUPIN,,False,,,,,,1719.5,,
★ Flip Knife | Tiger Tooth,Chroma Case,Gold,1429.0,FN,C5,,False,,,,,,1429.0,,
★ Flip Knife | Rust Coat,Chroma Case,Gold,721.0,WW,BUFF,,False,,,,,,721.0,,
★ Flip Knife | Ultraviolet,Chroma Case,Gold,2400.0,FN,BUFF,,False,,,,,,2400.0,,
★ Gut Knife | Doppler,Chroma Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Gut Knife | Doppler,Chroma Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Gut Knife | Doppler,Chroma Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Gut Knife | Doppler,Chroma Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Gut Knife | Doppler,Chroma Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Gut Knife | Doppler,Chroma Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Gut Knife | Doppler,Chroma Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Gut Knife | Damascus Steel,Chroma Case,Gold,506.99,FN,YOUPIN,,False,,,,,,506.99,,
★ Gut Knife | Marble Fade,Chroma Case,Gold,789.0,FN,YOUPIN,,False,,,,,,789.0,,
★ Gut Knife | Tiger Tooth,Chroma Case,Gold,715.0,FN,C5,,False,,,,,,715.0,,
★ Gut Knife | Rust Coat,Chroma Case,Gold,650.0,WW,BUFF,,False,,,,,,650.0,,
★ Gut Knife | Ultraviolet,Chroma Case,Gold,1775.0,FN,YOUPIN,,False,,,,,,1775.0,,
★ Karambit | Doppler,Chroma Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Doppler,Chroma Case,Gold,10488.0,FN,YOUPIN,,False,,,,,,10488.0,,
★ Karambit | Damascus Steel,Chroma Case,Gold,4750.0,FN,BUFF,,False,,,,,,4750.0,,
★ Karambit | Marble Fade,Chroma Case,Gold,7887.0,FN,BUFF,,False,,,,,,7887.0,,
★ Karambit | Tiger Tooth,Chroma Case,Gold,6888.0,FN,BUFF,,False,,,,,,6888.0,,
★ Karambit | Rust Coat,Chroma Case,Gold,3388.0,WW,YOUPIN,,False,,,,,,3388.0,,
★ Karambit | Ultraviolet,Chroma Case,Gold,13888.0,FN,BUFF,,False,,,,,,13888.0,,
★ M9 Bayonet | Doppler,Chroma Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Doppler,Chroma Case,Gold,7767.0,FN,YOUPIN,,False,,,,,,7767.0,,
★ M9 Bayonet | Damascus Steel,Chroma Case,Gold,3600.0,FN,YOUPIN,,False,,,,,,3600.0,,
★ M9 Bayonet | Marble Fade,Chroma Case,Gold,6088.5,FN,C5,,False,,,,,,6088.5,,
★ M9 Bayonet | Tiger Tooth,Chroma Case,Gold,5335.0,FN,C5,,False,,,,,,5335.0,,
★ M9 Bayonet | Rust Coat,Chroma Case,Gold,2498.5,WW,YOUPIN,,False,,,,,,2498.5,,
★ M9 Bayonet | Ultraviolet,Chroma Case,Gold,9999.0,FN,BUFF,,False,,,,,,9999.0,,
★ Hydra Gloves | Mangrove,Clutch Case,Gold,1949.5,FN,YOUPIN,,False,,,,,,1949.5,,
★ Driver Gloves | Racing Green,Clutch Case,Gold,2948.5,FN,BUFF,,False,,,,,,2948.5,,
★ Driver Gloves | Overtake,Clutch Case,Gold,3850.0,FN,YOUPIN,,False,,,,,,3850.0,,
★ Driver Gloves | King Snake,Clutch Case,Gold,27600.0,FN,YOUPIN,,False,,,,,,27600.0,,
★ Driver Gloves | Imperial Plaid,Clutch Case,Gold,9199.0,FN,BUFF,,False,,,,,,9199.0,,
★ Hand Wraps | Duct Tape,Clutch Case,Gold,2999.5,FN,BUFF,,False,,,,,,2999.5,,
★ Hand Wraps | Cobalt Skulls,Clutch Case,Gold,11999.5,FN,BUFF,,False,,,,,,11999.5,,
★ Hand Wraps | Overprint,Clutch Case,Gold,4238.0,FN,YOUPIN,,False,,,,,,4238.0,,
★ Hand Wraps | Arboreal,Clutch Case,Gold,2186.5,FN,YOUPIN,,False,,,,,,2186.5,,
★ Moto Gloves | Transport,Clutch Case,Gold,3399.5,FN,BUFF,,False,,,,,,3399.5,,
★ Moto Gloves | Polygon,Clutch Case,Gold,4999.0,FN,YOUPIN,,False,,,,,,4999.0,,
★ Moto Gloves | POW!,Clutch Case,Gold,6990.0,FN,BUFF,,False,,,,,,6990.0,,
★ Moto Gloves | Turtle,Clutch Case,Gold,5399.0,FN,YOUPIN,,False,,,,,,5399.0,,
★ Specialist Gloves | Fade,Clutch Case,Gold,18566.0,FN,YOUPIN,,False,,,,,,18566.0,,
★ Specialist Gloves | Buckshot,Clutch Case,Gold,2850.0,FN,YOUPIN,,False,,,,,,2850.0,,
★ Specialist Gloves | Crimson Web,Clutch Case,Gold,12000.0,FN,BUFF,,False,,,,,,12000.0,,
★ Specialist Gloves | Mogul,Clutch Case,Gold,5553.5,FN,BUFF,,False,,,,,,5553.5,,
★ Sport Gloves | Bronze Morph,Clutch Case,Gold,6394.0,FN,YOUPIN,,False,,,,,,6394.0,,
★ Sport Gloves | Amphibious,Clutch Case,Gold,30599.0,FN,YOUPIN,,False,,,,,,30599.0,,
★ Sport Gloves | Vice,Clutch Case,Gold,76000.0,FN,BUFF,,False,,,,,,76000.0,,
★ Sport Gloves | Omega,Clutch Case,Gold,17600.0,FN,YOUPIN,,False,,,,,,17600.0,,
★ Classic Knife | Blue Steel,CS20 Case,Gold,1228.5,FN,YOUPIN,,False,,,,,,1228.5,,
★ Classic Knife | Boreal Forest,CS20 Case,Gold,2300.0,FN,YOUPIN,,False,,,,,,2300.0,,
★ Classic Knife | Case Hardened,CS20 Case,Gold,2298.5,FN,BUFF,,False,,,,,,2298.5,,
★ Classic Knife | Crimson Web,CS20 Case,Gold,7755.0,FN,BUFF,,False,,,,,,7755.0,,
★ Classic Knife | Fade,CS20 Case,Gold,2049.0,FN,YOUPIN,,False,,,,,,2049.0,,
★ Classic Knife | Forest DDPAT,CS20 Case,Gold,1899.0,FN,BUFF,,False,,,,,,1899.0,,
★ Classic Knife | Night Stripe,CS20 Case,Gold,3199.5,FN,YOUPIN,,False,,,,,,3199.5,,
★ Classic Knife | Safari Mesh,CS20 Case,Gold,999.0,FN,BUFF,,False,,,,,,999.0,,
★ Classic Knife | Scorched,CS20 Case,Gold,9999.0,FN,BUFF,,False,,,,,,9999.0,,
★ Classic Knife | Slaughter,CS20 Case,Gold,1400.0,FN,YOUPIN,,False,,,,,,1400.0,,
★ Classic Knife | Stained,CS20 Case,Gold,1035.0,FN,YOUPIN,,False,,,,,,1035.0,,
★ Classic Knife | Urban Masked,CS20 Case,Gold,2395.0,FN,BUFF,,False,,,,,,2395.0,,
M4A1-S | Dark Water,CSGO Weapon Case,Restricted,738.5,MW,YOUPIN,,False,Classified,10.0,,略磨,,738.5,,
USP-S | Dark Water,CSGO Weapon Case,Restricted,700.0,MW,YOUPIN,,False,Classified,10.0,,略磨,,700.0,,
Glock-18 | Dragon Tattoo,CSGO Weapon Case,Restricted,841.05,FN,C5,,False,Classified,10.0,,崭新,,841.05,,
★ Bayonet | Stained,CSGO Weapon Case,Gold,1173.0,MW,YOUPIN,,False,,,,,,1173.0,,
★ Bayonet | Urban Masked,CSGO Weapon Case,Gold,1166.0,MW,BUFF,,False,,,,,,1166.0,,
★ Flip Knife | Blue Steel,CSGO Weapon Case,Gold,2189.0,FN,BUFF,,False,,,,,,2189.0,,
★ Flip Knife | Boreal Forest,CSGO Weapon Case,Gold,2557.05,FN,STEAM,,False,,,,,,2557.05,,
★ Flip Knife | Case Hardened,CSGO Weapon Case,Gold,2500.0,FN,YOUPIN,,False,,,,,,2500.0,,
★ Flip Knife | Crimson Web,CSGO Weapon Case,Gold,9666.0,FN,BUFF,,False,,,,,,9666.0,,
★ Flip Knife | Fade,CSGO Weapon Case,Gold,2449.0,FN,YOUPIN,,False,,,,,,2449.0,,
★ Flip Knife | Forest DDPAT,CSGO Weapon Case,Gold,2021.6,FN,STEAM,,False,,,,,,2021.6,,
★ Flip Knife | Night,CSGO Weapon Case,Gold,3859.5,FN,YOUPIN,,False,,,,,,3859.5,,
★ Flip Knife | Safari Mesh,CSGO Weapon Case,Gold,1600.0,FN,YOUPIN,,False,,,,,,1600.0,,
★ Flip Knife | Scorched,CSGO Weapon Case,Gold,2867.85,FN,STEAM,,False,,,,,,2867.85,,
★ Flip Knife | Slaughter,CSGO Weapon Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Flip Knife | Stained,CSGO Weapon Case,Gold,1388.0,FN,C5,,False,,,,,,1388.0,,
★ Flip Knife | Urban Masked,CSGO Weapon Case,Gold,749.5,MW,BUFF,,False,,,,,,749.5,,
★ Gut Knife | Blue Steel,CSGO Weapon Case,Gold,1190.0,FN,YOUPIN,,False,,,,,,1190.0,,
★ Gut Knife | Boreal Forest,CSGO Weapon Case,Gold,6594.13,FN,STEAM,,False,,,,,,6594.13,,
★ Gut Knife | Case Hardened,CSGO Weapon Case,Gold,2184.27,FN,STEAM,,False,,,,,,2184.27,,
★ Gut Knife | Crimson Web,CSGO Weapon Case,Gold,5700.08,FN,HALOSKINS,,False,,,,,,5700.08,,
★ Gut Knife | Fade,CSGO Weapon Case,Gold,955.0,FN,BUFF,,False,,,,,,955.0,,
★ Gut Knife | Forest DDPAT,CSGO Weapon Case,Gold,1611.41,FN,STEAM,,False,,,,,,1611.41,,
★ Gut Knife | Night,CSGO Weapon Case,Gold,529.5,MW,BUFF,,False,,,,,,529.5,,
★ Gut Knife | Safari Mesh,CSGO Weapon Case,Gold,2799.5,FN,BUFF,,False,,,,,,2799.5,,
★ Gut Knife | Scorched,CSGO Weapon Case,Gold,2786.12,FN,STEAM,,False,,,,,,2786.12,,
★ Gut Knife | Slaughter,CSGO Weapon Case,Gold,977.5,FN,YOUPIN,,False,,,,,,977.5,,
★ Gut Knife | Stained,CSGO Weapon Case,Gold,999.0,FN,YOUPIN,,False,,,,,,999.0,,
★ Gut Knife | Urban Masked,CSGO Weapon Case,Gold,999.0,FN,BUFF,,False,,,,,,999.0,,
★ Karambit | Blue Steel,CSGO Weapon Case,Gold,8966.0,FN,YOUPIN,,False,,,,,,8966.0,,
★ Karambit | Boreal Forest,CSGO Weapon Case,Gold,7124.38,FN,STEAM,,False,,,,,,7124.38,,
★ Karambit | Case Hardened,CSGO Weapon Case,Gold,13888.0,FN,YOUPIN,,False,,,,,,13888.0,,
★ Karambit | Crimson Web,CSGO Weapon Case,Gold,48888.0,FN,YOUPIN,,False,,,,,,48888.0,,
★ Karambit | Fade,CSGO Weapon Case,Gold,16300.0,FN,YOUPIN,,False,,,,,,16300.0,,
★ Karambit | Forest DDPAT,CSGO Weapon Case,Gold,8000.0,FN,C5,,False,,,,,,8000.0,,
★ Karambit | Night,CSGO Weapon Case,Gold,13333.0,FN,YOUPIN,,False,,,,,,13333.0,,
★ Karambit | Safari Mesh,CSGO Weapon Case,Gold,4000.0,FN,YOUPIN,,False,,,,,,4000.0,,
★ Karambit | Scorched,CSGO Weapon Case,Gold,7500.0,FN,YOUPIN,,False,,,,,,7500.0,,
★ Karambit | Slaughter,CSGO Weapon Case,Gold,8200.0,FN,YOUPIN,,False,,,,,,8200.0,,
★ Karambit | Stained,CSGO Weapon Case,Gold,5600.0,FN,BUFF,,False,,,,,,5600.0,,
★ Karambit | Urban Masked,CSGO Weapon Case,Gold,6834.96,FN,STEAM,,False,,,,,,6834.96,,
★ M9 Bayonet | Blue Steel,CSGO Weapon Case,Gold,5888.0,FN,YOUPIN,,False,,,,,,5888.0,,
★ M9 Bayonet | Boreal Forest,CSGO Weapon Case,Gold,6999.0,FN,BUFF,,False,,,,,,6999.0,,
★ M9 Bayonet | Case Hardened,CSGO Weapon Case,Gold,8500.0,FN,BUFF,,False,,,,,,8500.0,,
★ M9 Bayonet | Crimson Web,CSGO Weapon Case,Gold,34999.0,FN,BUFF,,False,,,,,,34999.0,,
★ M9 Bayonet | Fade,CSGO Weapon Case,Gold,8400.0,FN,BUFF,,False,,,,,,8400.0,,
★ M9 Bayonet | Forest DDPAT,CSGO Weapon Case,Gold,200000.0,FN,YOUPIN,,False,,,,,,200000.0,,
★ M9 Bayonet | Night,CSGO Weapon Case,Gold,3200.0,MW,YOUPIN,,False,,,,,,3200.0,,
★ M9 Bayonet | Safari Mesh,CSGO Weapon Case,Gold,1989.5,MW,YOUPIN,,False,,,,,,1989.5,,
★ M9 Bayonet | Scorched,CSGO Weapon Case,Gold,6500.0,FN,YOUPIN,,False,,,,,,6500.0,,
★ M9 Bayonet | Slaughter,CSGO Weapon Case,Gold,6748.0,FN,YOUPIN,,False,,,,,,6748.0,,
★ M9 Bayonet | Stained,CSGO Weapon Case,Gold,3650.0,FN,YOUPIN,,False,,,,,,3650.0,,
★ M9 Bayonet | Urban Masked,CSGO Weapon Case,Gold,2390.0,MW,BUFF,,False,,,,,,2390.0,,
Tec-9 | Blue Titanium,CSGO Weapon Case 2,Mil-Spec,20.99,FN,YOUPIN,,False,Restricted,10.0,,崭新,,20.99,,
M4A1-S | Blood Tiger,CSGO Weapon Case 2,Mil-Spec,69.69,FN,BUFF,,False,Restricted,10.0,,崭新,,69.69,,
FAMAS | Hexane,CSGO Weapon Case 2,Mil-Spec,22.01,FN,C5,,False,Restricted,10.0,,崭新,,22.01,,
P250 | Hive,CSGO Weapon Case 2,Mil-Spec,20.9,FN,YOUPIN,,False,Restricted,10.0,,崭新,,20.9,,
★ Bayonet | Forest DDPAT,CSGO Weapon Case 2,Gold,798.0,FT,YOUPIN,,False,,,,,,798.0,,
★ Bayonet | Night,CSGO Weapon Case 2,Gold,7000.0,FN,BUFF,,False,,,,,,7000.0,,
★ Bayonet | Safari Mesh,CSGO Weapon Case 2,Gold,902.0,MW,YOUPIN,,False,,,,,,902.0,,
★ Bayonet | Scorched,CSGO Weapon Case 2,Gold,1071.0,MW,YOUPIN,,False,,,,,,1071.0,,
★ Bayonet | Slaughter,CSGO Weapon Case 2,Gold,2849.5,FN,BUFF,,False,,,,,,2849.5,,
★ Bayonet | Stained,CSGO Weapon Case 2,Gold,1898.5,FN,YOUPIN,,False,,,,,,1898.5,,
★ Bayonet | Urban Masked,CSGO Weapon Case 2,Gold,1166.0,MW,BUFF,,False,,,,,,1166.0,,
★ Flip Knife | Blue Steel,CSGO Weapon Case 2,Gold,2189.0,FN,BUFF,,False,,,,,,2189.0,,
★ Flip Knife | Boreal Forest,CSGO Weapon Case 2,Gold,2557.05,FN,STEAM,,False,,,,,,2557.05,,
★ Flip Knife | Case Hardened,CSGO Weapon Case 2,Gold,2500.0,FN,YOUPIN,,False,,,,,,2500.0,,
★ Flip Knife | Crimson Web,CSGO Weapon Case 2,Gold,9666.0,FN,BUFF,,False,,,,,,9666.0,,
★ Flip Knife | Fade,CSGO Weapon Case 2,Gold,2449.0,FN,YOUPIN,,False,,,,,,2449.0,,
★ Flip Knife | Forest DDPAT,CSGO Weapon Case 2,Gold,2021.6,FN,STEAM,,False,,,,,,2021.6,,
★ Flip Knife | Night,CSGO Weapon Case 2,Gold,3859.5,FN,YOUPIN,,False,,,,,,3859.5,,
★ Flip Knife | Safari Mesh,CSGO Weapon Case 2,Gold,1600.0,FN,YOUPIN,,False,,,,,,1600.0,,
★ Flip Knife | Scorched,CSGO Weapon Case 2,Gold,2867.85,FN,STEAM,,False,,,,,,2867.85,,
★ Flip Knife | Slaughter,CSGO Weapon Case 2,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Flip Knife | Stained,CSGO Weapon Case 2,Gold,1388.0,FN,C5,,False,,,,,,1388.0,,
★ Flip Knife | Urban Masked,CSGO Weapon Case 2,Gold,749.5,MW,BUFF,,False,,,,,,749.5,,
★ Gut Knife | Blue Steel,CSGO Weapon Case 2,Gold,1190.0,FN,YOUPIN,,False,,,,,,1190.0,,
★ Gut Knife | Boreal Forest,CSGO Weapon Case 2,Gold,6594.13,FN,STEAM,,False,,,,,,6594.13,,
★ Gut Knife | Case Hardened,CSGO Weapon Case 2,Gold,2184.27,FN,STEAM,,False,,,,,,2184.27,,
★ Gut Knife | Crimson Web,CSGO Weapon Case 2,Gold,5700.08,FN,HALOSKINS,,False,,,,,,5700.08,,
★ Gut Knife | Fade,CSGO Weapon Case 2,Gold,955.0,FN,BUFF,,False,,,,,,955.0,,
★ Gut Knife | Forest DDPAT,CSGO Weapon Case 2,Gold,1611.41,FN,STEAM,,False,,,,,,1611.41,,
★ Gut Knife | Night,CSGO Weapon Case 2,Gold,529.5,MW,BUFF,,False,,,,,,529.5,,
★ Gut Knife | Safari Mesh,CSGO Weapon Case 2,Gold,2799.5,FN,BUFF,,False,,,,,,2799.5,,
★ Gut Knife | Scorched,CSGO Weapon Case 2,Gold,2786.12,FN,STEAM,,False,,,,,,2786.12,,
★ Gut Knife | Slaughter,CSGO Weapon Case 2,Gold,977.5,FN,YOUPIN,,False,,,,,,977.5,,
★ Gut Knife | Stained,CSGO Weapon Case 2,Gold,999.0,FN,YOUPIN,,False,,,,,,999.0,,
★ Gut Knife | Urban Masked,CSGO Weapon Case 2,Gold,999.0,FN,BUFF,,False,,,,,,999.0,,
★ Karambit | Blue Steel,CSGO Weapon Case 2,Gold,8966.0,FN,YOUPIN,,False,,,,,,8966.0,,
★ Karambit | Boreal Forest,CSGO Weapon Case 2,Gold,7124.38,FN,STEAM,,False,,,,,,7124.38,,
★ Karambit | Case Hardened,CSGO Weapon Case 2,Gold,13888.0,FN,YOUPIN,,False,,,,,,13888.0,,
★ Karambit | Crimson Web,CSGO Weapon Case 2,Gold,48888.0,FN,YOUPIN,,False,,,,,,48888.0,,
★ Karambit | Fade,CSGO Weapon Case 2,Gold,16300.0,FN,YOUPIN,,False,,,,,,16300.0,,
★ Karambit | Forest DDPAT,CSGO Weapon Case 2,Gold,8000.0,FN,C5,,False,,,,,,8000.0,,
★ Karambit | Night,CSGO Weapon Case 2,Gold,13333.0,FN,YOUPIN,,False,,,,,,13333.0,,
★ Karambit | Safari Mesh,CSGO Weapon Case 2,Gold,4000.0,FN,YOUPIN,,False,,,,,,4000.0,,
★ Karambit | Scorched,CSGO Weapon Case 2,Gold,7500.0,FN,YOUPIN,,False,,,,,,7500.0,,
★ Karambit | Slaughter,CSGO Weapon Case 2,Gold,8200.0,FN,YOUPIN,,False,,,,,,8200.0,,
★ Karambit | Stained,CSGO Weapon Case 2,Gold,5600.0,FN,BUFF,,False,,,,,,5600.0,,
★ Karambit | Urban Masked,CSGO Weapon Case 2,Gold,6834.96,FN,STEAM,,False,,,,,,6834.96,,
★ M9 Bayonet | Blue Steel,CSGO Weapon Case 2,Gold,5888.0,FN,YOUPIN,,False,,,,,,5888.0,,
★ M9 Bayonet | Boreal Forest,CSGO Weapon Case 2,Gold,6999.0,FN,BUFF,,False,,,,,,6999.0,,
★ M9 Bayonet | Case Hardened,CSGO Weapon Case 2,Gold,8500.0,FN,BUFF,,False,,,,,,8500.0,,
★ M9 Bayonet | Crimson Web,CSGO Weapon Case 2,Gold,34999.0,FN,BUFF,,False,,,,,,34999.0,,
★ M9 Bayonet | Fade,CSGO Weapon Case 2,Gold,8400.0,FN,BUFF,,False,,,,,,8400.0,,
★ M9 Bayonet | Forest DDPAT,CSGO Weapon Case 2,Gold,200000.0,FN,YOUPIN,,False,,,,,,200000.0,,
★ M9 Bayonet | Night,CSGO Weapon Case 2,Gold,3200.0,MW,YOUPIN,,False,,,,,,3200.0,,
★ M9 Bayonet | Safari Mesh,CSGO Weapon Case 2,Gold,1989.5,MW,YOUPIN,,False,,,,,,1989.5,,
★ M9 Bayonet | Scorched,CSGO Weapon Case 2,Gold,6500.0,FN,YOUPIN,,False,,,,,,6500.0,,
★ M9 Bayonet | Slaughter,CSGO Weapon Case 2,Gold,6748.0,FN,YOUPIN,,False,,,,,,6748.0,,
★ Bayonet | Blue Steel,CSGO Weapon Case 3,Gold,3200.0,FN,YOUPIN,,False,,,,,,3200.0,,
★ Bayonet | Boreal Forest,CSGO Weapon Case 3,Gold,4701.63,FN,STEAM,,False,,,,,,4701.63,,
★ Bayonet | Case Hardened,CSGO Weapon Case 3,Gold,4888.88,FN,BUFF,,False,,,,,,4888.88,,
★ Bayonet | Crimson Web,CSGO Weapon Case 3,Gold,15000.0,FN,YOUPIN,,False,,,,,,15000.0,,
★ Bayonet | Fade,CSGO Weapon Case 3,Gold,2863.0,FN,YOUPIN,,False,,,,,,2863.0,,
★ Bayonet | Forest DDPAT,CSGO Weapon Case 3,Gold,4000.0,FN,BUFF,,False,,,,,,4000.0,,
★ Bayonet | Night,CSGO Weapon Case 3,Gold,7000.0,FN,BUFF,,False,,,,,,7000.0,,
★ Bayonet | Safari Mesh,CSGO Weapon Case 3,Gold,902.0,MW,YOUPIN,,False,,,,,,902.0,,
★ Bayonet | Scorched,CSGO Weapon Case 3,Gold,1071.0,MW,YOUPIN,,False,,,,,,1071.0,,
★ Bayonet | Slaughter,CSGO Weapon Case 3,Gold,2849.5,FN,BUFF,,False,,,,,,2849.5,,
★ Bayonet | Stained,CSGO Weapon Case 3,Gold,1898.5,FN,YOUPIN,,False,,,,,,1898.5,,
★ Bayonet | Urban Masked,CSGO Weapon Case 3,Gold,1166.0,MW,BUFF,,False,,,,,,1166.0,,
★ Flip Knife | Blue Steel,CSGO Weapon Case 3,Gold,2189.0,FN,BUFF,,False,,,,,,2189.0,,
★ Flip Knife | Boreal Forest,CSGO Weapon Case 3,Gold,2557.05,FN,STEAM,,False,,,,,,2557.05,,
★ Flip Knife | Case Hardened,CSGO Weapon Case 3,Gold,2500.0,FN,YOUPIN,,False,,,,,,2500.0,,
★ Flip Knife | Crimson Web,CSGO Weapon Case 3,Gold,9666.0,FN,BUFF,,False,,,,,,9666.0,,
★ Flip Knife | Fade,CSGO Weapon Case 3,Gold,2449.0,FN,YOUPIN,,False,,,,,,2449.0,,
★ Flip Knife | Forest DDPAT,CSGO Weapon Case 3,Gold,2021.6,FN,STEAM,,False,,,,,,2021.6,,
★ Flip Knife | Night,CSGO Weapon Case 3,Gold,3859.5,FN,YOUPIN,,False,,,,,,3859.5,,
★ Flip Knife | Safari Mesh,CSGO Weapon Case 3,Gold,1600.0,FN,YOUPIN,,False,,,,,,1600.0,,
