marketHashName_used,rarity_en,case_name_en,price,platform,status
P250 | Red Rock (Field-Tested),Restricted,Operation Hydra Case,0.0,CSMONEY,200
P250 | Red Rock (Field-Tested),Restricted,Operation Hydra Case,0.0,SKINPORT,200
P250 | Red Rock (Field-Tested),Restricted,Operation Hydra Case,199.4,YOUPIN,200
P250 | Red Rock (Field-Tested),Restricted,Operation Hydra Case,261.38,STEAM,200
P250 | Red Rock (Field-Tested),Restricted,Operation Hydra Case,214.1,HALOSKINS,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,196.0,BUFF,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,188.06,C5,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,0.0,WAXPEER,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,0.0,CSMONEY,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,0.0,SKINPORT,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,189.0,YOUPIN,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,238.0,STEAM,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,195.34,HALOSKINS,200
P250 | Red Rock (Well-Worn),Restricted,Operation Hydra Case,0.0,DMARKET,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,174.8,C5,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,0.0,WAXPEER,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,0.0,DMARKET,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,0.0,SKINPORT,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,179.5,YOUPIN,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,177.5,BUFF,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,221.39,STEAM,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,181.54,HALOSKINS,200
P250 | Red Rock (Battle-Scarred),Restricted,Operation Hydra Case,0.0,CSMONEY,200
P90 | Death Grip (Factory New),Restricted,Operation Hydra Case,413.1,C5,200
P90 | Death Grip (Factory New),Restricted,Operation Hydra Case,376.0,YOUPIN,200
P90 | Death Grip (Factory New),Restricted,Operation Hydra Case,0.0,WAXPEER,200
P90 | Death Grip (Factory New),Restricted,Operation Hydra Case,0.0,DMARKET,200
P90 | Death Grip (Factory New),Restricted,Operation Hydra Case,0.0,SKINPORT,200
P90 | Death Grip (Factory New),Restricted,Operation Hydra Case,493.44,STEAM,200
P90 | Death Grip (Factory New),Restricted,Operation Hydra Case,365.47,BUFF,200
P90 | Death Grip (Factory New),Restricted,Operation Hydra Case,593.34,HALOSKINS,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,289.99,C5,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,283.5,BUFF,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,0.0,WAXPEER,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,0.0,DMARKET,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,0.0,SKINPORT,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,352.43,STEAM,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,294.99,YOUPIN,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,301.17,HALOSKINS,200
P90 | Death Grip (Minimal Wear),Restricted,Operation Hydra Case,0.0,CSMONEY,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,199.93,BUFF,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,202.68,C5,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,0.0,WAXPEER,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,0.0,DMARKET,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,0.0,SKINPORT,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,280.2,STEAM,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,229.89,YOUPIN,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,213.96,HALOSKINS,200
P90 | Death Grip (Field-Tested),Restricted,Operation Hydra Case,0.0,CSMONEY,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,200.0,YOUPIN,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,187.91,C5,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,0.0,WAXPEER,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,0.0,SKINPORT,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,214.34,STEAM,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,207.4,BUFF,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,295.24,HALOSKINS,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,0.0,CSMONEY,200
P90 | Death Grip (Well-Worn),Restricted,Operation Hydra Case,0.0,DMARKET,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,116.99,BUFF,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,148.43,YOUPIN,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,128.77,C5,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,0.0,WAXPEER,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,0.0,DMARKET,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,0.0,CSMONEY,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,0.0,SKINPORT,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,161.55,STEAM,200
P90 | Death Grip (Battle-Scarred),Restricted,Operation Hydra Case,133.72,HALOSKINS,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,292.37,C5,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,300.0,BUFF,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,291.0,YOUPIN,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,0.0,WAXPEER,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,0.0,DMARKET,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,0.0,CSMONEY,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,0.0,SKINPORT,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,379.21,STEAM,200
SSG 08 | Death's Head (Factory New),Restricted,Operation Hydra Case,312.39,HALOSKINS,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,207.94,BUFF,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,222.38,YOUPIN,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,222.17,C5,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,0.0,WAXPEER,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,0.0,DMARKET,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,0.0,CSMONEY,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,0.0,SKINPORT,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,315.07,STEAM,200
SSG 08 | Death's Head (Minimal Wear),Restricted,Operation Hydra Case,252.16,HALOSKINS,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,215.5,BUFF,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,214.32,C5,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,224.99,YOUPIN,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,0.0,WAXPEER,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,0.0,DMARKET,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,0.0,CSMONEY,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,0.0,SKINPORT,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,276.67,STEAM,200
SSG 08 | Death's Head (Field-Tested),Restricted,Operation Hydra Case,222.53,HALOSKINS,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,317.3,YOUPIN,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,239.3,C5,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,0.0,WAXPEER,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,0.0,DMARKET,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,0.0,CSMONEY,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,0.0,SKINPORT,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,188.0,BUFF,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,277.78,STEAM,200
SSG 08 | Death's Head (Well-Worn),Restricted,Operation Hydra Case,256.76,HALOSKINS,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,256.0,BUFF,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,228.56,C5,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,220.0,YOUPIN,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,0.0,WAXPEER,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,0.0,CSMONEY,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,0.0,SKINPORT,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,305.11,STEAM,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,0.0,HALOSKINS,200
SSG 08 | Death's Head (Battle-Scarred),Restricted,Operation Hydra Case,0.0,DMARKET,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,744.5,BUFF,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,748.06,C5,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,727.0,YOUPIN,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,0.0,WAXPEER,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,0.0,DMARKET,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,0.0,SKINPORT,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,1074.71,STEAM,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,825.42,HALOSKINS,200
Dual Berettas | Cobra Strike (Factory New),Classified,Operation Hydra Case,0.0,CSMONEY,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,533.49,YOUPIN,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,0.0,WAXPEER,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,0.0,DMARKET,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,0.0,CSMONEY,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,0.0,SKINPORT,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,514.4,BUFF,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,530.0,C5,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,722.72,STEAM,200
Dual Berettas | Cobra Strike (Minimal Wear),Classified,Operation Hydra Case,550.12,HALOSKINS,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,434.12,BUFF,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,410.0,C5,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,428.5,YOUPIN,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,0.0,WAXPEER,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,0.0,DMARKET,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,0.0,CSMONEY,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,0.0,SKINPORT,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,567.95,STEAM,200
Dual Berettas | Cobra Strike (Field-Tested),Classified,Operation Hydra Case,425.61,HALOSKINS,200
Dual Berettas | Cobra Strike (Well-Worn),Classified,Operation Hydra Case,415.0,YOUPIN,200
Dual Berettas | Cobra Strike (Well-Worn),Classified,Operation Hydra Case,499.99,BUFF,200
Dual Berettas | Cobra Strike (Well-Worn),Classified,Operation Hydra Case,422.78,C5,200
Dual Berettas | Cobra Strike (Well-Worn),Classified,Operation Hydra Case,0.0,WAXPEER,200
Dual Berettas | Cobra Strike (Well-Worn),Classified,Operation Hydra Case,0.0,DMARKET,200
Dual Berettas | Cobra Strike (Well-Worn),Classified,Operation Hydra Case,0.0,SKINPORT,200
Dual Berettas | Cobra Strike (Well-Worn),Classified,Operation Hydra Case,0.0,STEAM,200
Dual Berettas | Cobra Strike (Well-Worn),Classified,Operation Hydra Case,440.53,HALOSKINS,200
Dual Berettas | Cobra Strike (Battle-Scarred),Classified,Operation Hydra Case,526.0,BUFF,200
Dual Berettas | Cobra Strike (Battle-Scarred),Classified,Operation Hydra Case,474.0,YOUPIN,200
Dual Berettas | Cobra Strike (Battle-Scarred),Classified,Operation Hydra Case,0.0,WAXPEER,200
Dual Berettas | Cobra Strike (Battle-Scarred),Classified,Operation Hydra Case,613.06,STEAM,200
Dual Berettas | Cobra Strike (Battle-Scarred),Classified,Operation Hydra Case,471.47,C5,200
Dual Berettas | Cobra Strike (Battle-Scarred),Classified,Operation Hydra Case,0.0,HALOSKINS,200
Dual Berettas | Cobra Strike (Battle-Scarred),Classified,Operation Hydra Case,0.0,DMARKET,200
Dual Berettas | Cobra Strike (Battle-Scarred),Classified,Operation Hydra Case,0.0,SKINPORT,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,2174.0,BUFF,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,2085.0,C5,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,2168.25,HALOSKINS,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,2095.0,YOUPIN,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,0.0,WAXPEER,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,0.0,DMARKET,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,0.0,SKINPORT,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,2778.68,STEAM,200
Galil AR | Sugar Rush (Factory New),Classified,Operation Hydra Case,0.0,CSMONEY,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,609.5,BUFF,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,642.07,HALOSKINS,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,618.26,C5,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,628.0,YOUPIN,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,0.0,WAXPEER,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,0.0,DMARKET,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,0.0,SKINPORT,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,853.28,STEAM,200
Galil AR | Sugar Rush (Minimal Wear),Classified,Operation Hydra Case,0.0,CSMONEY,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,447.99,YOUPIN,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,0.0,WAXPEER,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,0.0,DMARKET,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,0.0,SKINPORT,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,637.0,STEAM,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,459.8,BUFF,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,443.13,C5,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,460.4,HALOSKINS,200
Galil AR | Sugar Rush (Field-Tested),Classified,Operation Hydra Case,0.0,CSMONEY,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,476.0,YOUPIN,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,0.0,DMARKET,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,0.0,SKINPORT,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,662.88,STEAM,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,489.0,BUFF,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,475.5,C5,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,0.0,HALOSKINS,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,0.0,WAXPEER,200
Galil AR | Sugar Rush (Well-Worn),Classified,Operation Hydra Case,0.0,CSMONEY,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,1024.0,YOUPIN,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,0.0,WAXPEER,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,0.0,SKINPORT,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,688.41,STEAM,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,600.0,BUFF,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,501.1,C5,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,0.0,HALOSKINS,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,0.0,CSMONEY,200
Galil AR | Sugar Rush (Battle-Scarred),Classified,Operation Hydra Case,0.0,DMARKET,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,5000.0,BUFF,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,4859.63,C5,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,4927.5,YOUPIN,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,0.0,WAXPEER,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,0.0,DMARKET,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,0.0,SKINPORT,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,6678.2,STEAM,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,5047.72,HALOSKINS,200
M4A4 | Hellfire (Factory New),Classified,Operation Hydra Case,0.0,CSMONEY,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,2337.32,C5,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,2359.0,BUFF,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,2359.0,YOUPIN,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,2491.03,HALOSKINS,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,0.0,WAXPEER,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,0.0,DMARKET,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,0.0,CSMONEY,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,0.0,SKINPORT,200
M4A4 | Hellfire (Minimal Wear),Classified,Operation Hydra Case,3132.92,STEAM,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,1990.0,BUFF,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,0.0,WAXPEER,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,0.0,DMARKET,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,0.0,CSMONEY,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,0.0,SKINPORT,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,2537.7,STEAM,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,1925.0,YOUPIN,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,1909.0,C5,200
M4A4 | Hellfire (Field-Tested),Classified,Operation Hydra Case,1994.03,HALOSKINS,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,718.46,C5,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,740.0,YOUPIN,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,0.0,WAXPEER,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,0.0,DMARKET,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,0.0,CSMONEY,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,0.0,SKINPORT,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,1030.6,STEAM,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,717.0,BUFF,200
M4A4 | Hellfire (Well-Worn),Classified,Operation Hydra Case,746.15,HALOSKINS,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,744.5,C5,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,698.5,YOUPIN,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,0.0,WAXPEER,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,0.0,DMARKET,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,0.0,SKINPORT,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,939.49,STEAM,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,799.98,BUFF,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,772.78,HALOSKINS,200
M4A4 | Hellfire (Battle-Scarred),Classified,Operation Hydra Case,0.0,CSMONEY,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,3888.9,BUFF,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,3831.5,C5,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,3887.5,YOUPIN,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,0.0,WAXPEER,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,0.0,DMARKET,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,0.0,SKINPORT,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,6040.57,STEAM,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,3977.33,HALOSKINS,200
Five-SeveN | Hyper Beast (Factory New),Covert,Operation Hydra Case,0.0,CSMONEY,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,3009.45,BUFF,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,2968.03,YOUPIN,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,2803.28,C5,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,0.0,WAXPEER,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,0.0,DMARKET,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,0.0,CSMONEY,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,0.0,SKINPORT,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,3903.77,STEAM,200
Five-SeveN | Hyper Beast (Minimal Wear),Covert,Operation Hydra Case,2911.68,HALOSKINS,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,2274.4,BUFF,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,2298.99,YOUPIN,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,2334.13,C5,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,2423.89,HALOSKINS,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,0.0,WAXPEER,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,0.0,DMARKET,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,0.0,CSMONEY,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,0.0,SKINPORT,200
Five-SeveN | Hyper Beast (Field-Tested),Covert,Operation Hydra Case,3201.68,STEAM,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,2249.5,BUFF,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,2169.14,C5,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,2178.0,YOUPIN,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,0.0,WAXPEER,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,0.0,DMARKET,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,0.0,SKINPORT,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,3066.64,STEAM,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,2251.7,HALOSKINS,200
Five-SeveN | Hyper Beast (Well-Worn),Covert,Operation Hydra Case,0.0,CSMONEY,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,2177.0,YOUPIN,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,2318.48,C5,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,0.0,WAXPEER,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,0.0,DMARKET,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,0.0,CSMONEY,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,0.0,SKINPORT,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,2694.86,STEAM,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,2200.0,BUFF,200
Five-SeveN | Hyper Beast (Battle-Scarred),Covert,Operation Hydra Case,2407.79,HALOSKINS,200
AWP | Oni Taiji (Factory New),Covert,Operation Hydra Case,0.0,SKINPORT,200
AWP | Oni Taiji (Factory New),Covert,Operation Hydra Case,6887.9,BUFF,200
AWP | Oni Taiji (Factory New),Covert,Operation Hydra Case,6510.0,YOUPIN,200
AWP | Oni Taiji (Factory New),Covert,Operation Hydra Case,6500.0,C5,200
AWP | Oni Taiji (Factory New),Covert,Operation Hydra Case,6553.12,HALOSKINS,200
AWP | Oni Taiji (Factory New),Covert,Operation Hydra Case,0.0,WAXPEER,200
