name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
★ M9 Bayonet | Urban Masked,CSGO Weapon Case,Gold,2010.0,WW,BUFF,,False,,,,,,2010.0,,
★ Moto Gloves | 3rd Commando Company,Operation Broken Fang Case,Gold,362.5,BS,BUFF,,False,,,,,,362.5,,
★ Moto Gloves | 3rd Commando Company,Operation Broken Fang Case,Gold,1999.0,FN,BUFF,,False,,,,,,1999.0,,
★ Moto Gloves | 3rd Commando Company,Operation Broken Fang Case,Gold,368.98,FT,YOUPIN,,False,,,,,,368.98,,
★ Moto Gloves | 3rd Commando Company,Operation Broken Fang Case,Gold,700.0,MW,BUFF,,False,,,,,,700.0,,
★ Moto Gloves | 3rd Commando Company,Operation Broken Fang Case,Gold,368.99,WW,BUFF,,False,,,,,,368.99,,
★ Moto Gloves | Blood Pressure,Operation Broken Fang Case,Gold,743.93,BS,C5,,False,,,,,,743.93,,
★ Moto Gloves | Blood Pressure,Operation Broken Fang Case,Gold,4999.0,FN,C5,,False,,,,,,4999.0,,
★ Moto Gloves | Blood Pressure,Operation Broken Fang Case,Gold,1022.0,FT,YOUPIN,,False,,,,,,1022.0,,
★ Moto Gloves | Blood Pressure,Operation Broken Fang Case,Gold,1768.5,MW,YOUPIN,,False,,,,,,1768.5,,
★ Moto Gloves | Blood Pressure,Operation Broken Fang Case,Gold,980.0,WW,BUFF,,False,,,,,,980.0,,
★ Moto Gloves | Boom!,Operation Hydra Case,Gold,834.0,BS,YOUPIN,,False,,,,,,834.0,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,840.0,BS,YOUPIN,,False,,,,,,840.0,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,6728.38,FN,YOUPIN,,False,,,,,,6728.38,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,2989.0,FT,YOUPIN,,False,,,,,,2989.0,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,3389.5,MW,YOUPIN,,False,,,,,,3389.5,,
★ Moto Gloves | Eclipse,Operation Hydra Case,Gold,1065.0,WW,YOUPIN,,False,,,,,,1065.0,,
★ Moto Gloves | Finish Line,Operation Broken Fang Case,Gold,565.48,BS,BUFF,,False,,,,,,565.48,,
★ Moto Gloves | Finish Line,Operation Broken Fang Case,Gold,5300.0,FN,BUFF,,False,,,,,,5300.0,,
★ Moto Gloves | Finish Line,Operation Broken Fang Case,Gold,841.47,FT,C5,,False,,,,,,841.47,,
★ Moto Gloves | Finish Line,Operation Broken Fang Case,Gold,1672.0,MW,YOUPIN,,False,,,,,,1672.0,,
★ Moto Gloves | Finish Line,Operation Broken Fang Case,Gold,694.0,WW,BUFF,,False,,,,,,694.0,,
★ Moto Gloves | POW!,Clutch Case,Gold,532.0,BS,C5,,False,,,,,,532.0,,
★ Moto Gloves | POW!,Clutch Case,Gold,6146.5,FN,C5,,False,,,,,,6146.5,,
★ Moto Gloves | POW!,Revolution Case,Gold,828.5,FT,YOUPIN,,False,,,,,,828.5,,
★ Moto Gloves | POW!,Clutch Case,Gold,1896.5,MW,C5,,False,,,,,,1896.5,,
★ Moto Gloves | POW!,Clutch Case,Gold,670.0,WW,C5,,False,,,,,,670.0,,
★ Moto Gloves | Polygon,Clutch Case,Gold,788.5,BS,YOUPIN,,False,,,,,,788.5,,
★ Moto Gloves | Polygon,Clutch Case,Gold,4949.0,FN,YOUPIN,,False,,,,,,4949.0,,
★ Moto Gloves | Polygon,Clutch Case,Gold,954.6,FT,YOUPIN,,False,,,,,,954.6,,
★ Moto Gloves | Polygon,Revolution Case,Gold,1529.0,MW,C5,,False,,,,,,1529.0,,
★ Moto Gloves | Polygon,Clutch Case,Gold,905.0,WW,YOUPIN,,False,,,,,,905.0,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,720.0,BS,YOUPIN,,False,,,,,,720.0,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,6116.77,FN,C5,,False,,,,,,6116.77,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,912.78,FT,C5,,False,,,,,,912.78,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,1648.5,MW,YOUPIN,,False,,,,,,1648.5,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,816.5,WW,BUFF,,False,,,,,,816.5,,
★ Moto Gloves | Transport,Clutch Case,Gold,330.9,BS,BUFF,,False,,,,,,330.9,,
★ Moto Gloves | Transport,Clutch Case,Gold,2477.88,FN,YOUPIN,,False,,,,,,2477.88,,
★ Moto Gloves | Transport,Clutch Case,Gold,319.5,FT,YOUPIN,,False,,,,,,319.5,,
★ Moto Gloves | Transport,Revolution Case,Gold,703.88,MW,YOUPIN,,False,,,,,,703.88,,
★ Moto Gloves | Transport,Clutch Case,Gold,322.0,WW,YOUPIN,,False,,,,,,322.0,,
★ Moto Gloves | Turtle,Clutch Case,Gold,519.0,BS,BUFF,,False,,,,,,519.0,,
★ Moto Gloves | Turtle,Clutch Case,Gold,4298.5,FN,BUFF,,False,,,,,,4298.5,,
★ Moto Gloves | Turtle,Revolution Case,Gold,640.8,FT,YOUPIN,,False,,,,,,640.8,,
★ Moto Gloves | Turtle,Revolution Case,Gold,1268.0,MW,YOUPIN,,False,,,,,,1268.0,,
★ Moto Gloves | Turtle,Clutch Case,Gold,610.0,WW,YOUPIN,,False,,,,,,610.0,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,389.0,BS,YOUPIN,,False,,,,,,389.0,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,783.5,FN,YOUPIN,,False,,,,,,783.5,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,378.0,FT,YOUPIN,,False,,,,,,378.0,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,391.0,MW,YOUPIN,,False,,,,,,391.0,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,386.0,WW,C5,,False,,,,,,386.0,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,330.0,BS,YOUPIN,,False,,,,,,330.0,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,1055.76,FN,C5,,False,,,,,,1055.76,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,322.0,FT,YOUPIN,,False,,,,,,322.0,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,319.9,MW,YOUPIN,,False,,,,,,319.9,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,332.5,WW,BUFF,,False,,,,,,332.5,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,560.0,BS,BUFF,,False,,,,,,560.0,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,1000.0,FN,C5,,False,,,,,,1000.0,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,535.0,FT,BUFF,,False,,,,,,535.0,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,650.0,MW,YOUPIN,,False,,,,,,650.0,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,550.0,WW,BUFF,,False,,,,,,550.0,,
★ Navaja Knife | Crimson Web,Horizon Case,Gold,464.84,BS,C5,,False,,,,,,464.84,,
★ Navaja Knife | Crimson Web,Horizon Case,Gold,3125.08,FN,C5,,False,,,,,,3125.08,,
★ Navaja Knife | Crimson Web,Horizon Case,Gold,469.5,FT,BUFF,,False,,,,,,469.5,,
★ Navaja Knife | Crimson Web,Horizon Case,Gold,609.0,MW,BUFF,,False,,,,,,609.0,,
★ Navaja Knife | Crimson Web,Horizon Case,Gold,460.0,WW,BUFF,,False,,,,,,460.0,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,472.63,BS,C5,,False,,,,,,472.63,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,402.0,FN,YOUPIN,,False,,,,,,402.0,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,338.0,FT,C5,,False,,,,,,338.0,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,353.5,MW,YOUPIN,,False,,,,,,353.5,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,386.0,WW,C5,,False,,,,,,386.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,820.0,FN,YOUPIN,,False,,,,,,820.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,1267.99,MW,C5,,False,,,,,,1267.99,,
★ Navaja Knife | Fade,Horizon Case,Gold,752.0,FN,YOUPIN,,False,,,,,,752.0,,
★ Navaja Knife | Fade,Horizon Case,Gold,996.0,MW,C5,,False,,,,,,996.0,,
★ Navaja Knife | Forest DDPAT,Horizon Case,Gold,658.71,FN,C5,,False,,,,,,658.71,,
★ Navaja Knife | Marble Fade,Prisma Case,Gold,678.0,FN,BUFF,,False,,,,,,678.0,,
★ Navaja Knife | Marble Fade,Prisma Case,Gold,1027.29,MW,C5,,False,,,,,,1027.29,,
★ Navaja Knife | Night Stripe,Danger Zone Case,Gold,329.9,BS,C5,,False,,,,,,329.9,,
★ Navaja Knife | Rust Coat,Prisma Case,Gold,316.0,BS,YOUPIN,,False,,,,,,316.0,,
★ Navaja Knife | Rust Coat,Prisma Case,Gold,401.43,WW,C5,,False,,,,,,401.43,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,319.0,BS,YOUPIN,,False,,,,,,319.0,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,1046.13,FN,C5,,False,,,,,,1046.13,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,318.3,FT,C5,,False,,,,,,318.3,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,321.0,MW,YOUPIN,,False,,,,,,321.0,,
★ Navaja Knife | Safari Mesh,Danger Zone Case,Gold,330.0,WW,YOUPIN,,False,,,,,,330.0,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,364.4,BS,YOUPIN,,False,,,,,,364.4,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,965.5,FN,YOUPIN,,False,,,,,,965.5,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,325.0,FT,YOUPIN,,False,,,,,,325.0,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,323.0,MW,YOUPIN,,False,,,,,,323.0,,
★ Navaja Knife | Scorched,Danger Zone Case,Gold,386.66,WW,C5,,False,,,,,,386.66,,
★ Navaja Knife | Slaughter,Danger Zone Case,Gold,695.88,FN,BUFF,,False,,,,,,695.88,,
★ Navaja Knife | Slaughter,Danger Zone Case,Gold,684.91,FT,C5,,False,,,,,,684.91,,
★ Navaja Knife | Slaughter,Danger Zone Case,Gold,641.99,MW,YOUPIN,,False,,,,,,641.99,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,344.71,BS,C5,,False,,,,,,344.71,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,789.0,FN,BUFF,,False,,,,,,789.0,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,342.0,FT,YOUPIN,,False,,,,,,342.0,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,351.49,MW,YOUPIN,,False,,,,,,351.49,,
★ Navaja Knife | Stained,Danger Zone Case,Gold,331.92,WW,C5,,False,,,,,,331.92,,
★ Navaja Knife | Tiger Tooth,Prisma Case,Gold,522.5,FN,YOUPIN,,False,,,,,,522.5,,
★ Navaja Knife | Tiger Tooth,Prisma Case,Gold,750.0,MW,C5,,False,,,,,,750.0,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,357.11,BS,C5,,False,,,,,,357.11,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,1046.0,FN,YOUPIN,,False,,,,,,1046.0,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,342.48,FT,YOUPIN,,False,,,,,,342.48,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,373.0,MW,YOUPIN,,False,,,,,,373.0,,
★ Navaja Knife | Urban Masked,Danger Zone Case,Gold,386.6,WW,YOUPIN,,False,,,,,,386.6,,
★ Nomad Knife | Crimson Web,Fracture Case,Gold,960.0,BS,BUFF,,False,,,,,,960.0,,
★ Nomad Knife | Crimson Web,Fracture Case,Gold,1088.49,FT,YOUPIN,,False,,,,,,1088.49,,
★ Nomad Knife | Crimson Web,Fracture Case,Gold,1024.5,WW,BUFF,,False,,,,,,1024.5,,
★ Nomad Knife | Fade,Fracture Case,Gold,2295.0,FN,YOUPIN,,False,,,,,,2295.0,,
★ Nomad Knife | Fade,Fracture Case,Gold,2586.5,MW,BUFF,,False,,,,,,2586.5,,
★ Nomad Knife | Forest DDPAT,Fracture Case,Gold,595.2,BS,C5,,False,,,,,,595.2,,
★ Nomad Knife | Forest DDPAT,Fracture Case,Gold,1400.0,FN,BUFF,,False,,,,,,1400.0,,
★ Nomad Knife | Forest DDPAT,Fracture Case,Gold,638.99,FT,YOUPIN,,False,,,,,,638.99,,
★ Nomad Knife | Forest DDPAT,Fracture Case,Gold,700.0,MW,BUFF,,False,,,,,,700.0,,
★ Nomad Knife | Forest DDPAT,Fracture Case,Gold,606.0,WW,BUFF,,False,,,,,,606.0,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,637.0,BS,YOUPIN,,False,,,,,,637.0,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,1489.5,FN,C5,,False,,,,,,1489.5,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,692.0,FT,BUFF,,False,,,,,,692.0,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,762.99,MW,YOUPIN,,False,,,,,,762.99,,
★ Nomad Knife | Night Stripe,Fracture Case,Gold,652.0,WW,YOUPIN,,False,,,,,,652.0,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,596.5,BS,YOUPIN,,False,,,,,,596.5,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,830.0,FN,BUFF,,False,,,,,,830.0,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,610.0,FT,YOUPIN,,False,,,,,,610.0,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,648.0,MW,BUFF,,False,,,,,,648.0,,
★ Nomad Knife | Safari Mesh,Fracture Case,Gold,605.0,WW,BUFF,,False,,,,,,605.0,,
★ Nomad Knife | Scorched,Fracture Case,Gold,610.0,BS,YOUPIN,,False,,,,,,610.0,,
★ Nomad Knife | Scorched,Fracture Case,Gold,1259.0,FN,YOUPIN,,False,,,,,,1259.0,,
★ Nomad Knife | Scorched,Fracture Case,Gold,660.0,FT,BUFF,,False,,,,,,660.0,,
★ Nomad Knife | Scorched,Fracture Case,Gold,736.0,MW,BUFF,,False,,,,,,736.0,,
★ Nomad Knife | Scorched,Fracture Case,Gold,637.0,WW,YOUPIN,,False,,,,,,637.0,,
★ Nomad Knife | Slaughter,Fracture Case,Gold,1749.5,FN,BUFF,,False,,,,,,1749.5,,
★ Nomad Knife | Slaughter,Fracture Case,Gold,1528.0,FT,YOUPIN,,False,,,,,,1528.0,,
★ Nomad Knife | Slaughter,Fracture Case,Gold,1598.0,MW,BUFF,,False,,,,,,1598.0,,
★ Nomad Knife | Stained,Fracture Case,Gold,783.5,BS,YOUPIN,,False,,,,,,783.5,,
★ Nomad Knife | Stained,Fracture Case,Gold,1280.0,FN,BUFF,,False,,,,,,1280.0,,
★ Nomad Knife | Stained,Fracture Case,Gold,831.7,FT,YOUPIN,,False,,,,,,831.7,,
★ Nomad Knife | Stained,Fracture Case,Gold,900.0,MW,C5,,False,,,,,,900.0,,
★ Nomad Knife | Stained,Fracture Case,Gold,795.5,WW,YOUPIN,,False,,,,,,795.5,,
★ Nomad Knife | Urban Masked,Fracture Case,Gold,655.5,BS,YOUPIN,,False,,,,,,655.5,,
★ Nomad Knife | Urban Masked,Fracture Case,Gold,2385.0,FN,C5,,False,,,,,,2385.0,,
★ Nomad Knife | Urban Masked,Fracture Case,Gold,685.0,FT,BUFF,,False,,,,,,685.0,,
★ Nomad Knife | Urban Masked,Fracture Case,Gold,762.0,MW,YOUPIN,,False,,,,,,762.0,,
★ Nomad Knife | Urban Masked,Fracture Case,Gold,665.5,WW,YOUPIN,,False,,,,,,665.5,,
★ Paracord Knife | Case Hardened,Fracture Case,Gold,698.84,BS,C5,,False,,,,,,698.84,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,657.82,BS,C5,,False,,,,,,657.82,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,10000.0,FN,BUFF,,False,,,,,,10000.0,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,670.0,FT,YOUPIN,,False,,,,,,670.0,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,851.97,MW,BUFF,,False,,,,,,851.97,,
★ Paracord Knife | Crimson Web,Fracture Case,Gold,711.99,WW,YOUPIN,,False,,,,,,711.99,,
★ Paracord Knife | Fade,Fracture Case,Gold,1189.0,FN,YOUPIN,,False,,,,,,1189.0,,
★ Paracord Knife | Fade,Fracture Case,Gold,1550.0,MW,BUFF,,False,,,,,,1550.0,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,347.9,BS,YOUPIN,,False,,,,,,347.9,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,869.0,FN,BUFF,,False,,,,,,869.0,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,342.5,FT,YOUPIN,,False,,,,,,342.5,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,362.38,MW,YOUPIN,,False,,,,,,362.38,,
★ Paracord Knife | Forest DDPAT,Fracture Case,Gold,346.38,WW,YOUPIN,,False,,,,,,346.38,,
★ Paracord Knife | Night Stripe,Fracture Case,Gold,389.99,BS,YOUPIN,,False,,,,,,389.99,,
★ Paracord Knife | Night Stripe,Fracture Case,Gold,1776.65,FN,C5,,False,,,,,,1776.65,,
★ Paracord Knife | Night Stripe,Fracture Case,Gold,393.5,FT,BUFF,,False,,,,,,393.5,,
★ Paracord Knife | Night Stripe,Fracture Case,Gold,448.5,MW,BUFF,,False,,,,,,448.5,,
★ Paracord Knife | Night Stripe,Fracture Case,Gold,410.5,WW,C5,,False,,,,,,410.5,,
★ Paracord Knife | Safari Mesh,Fracture Case,Gold,341.35,BS,C5,,False,,,,,,341.35,,
★ Paracord Knife | Safari Mesh,Fracture Case,Gold,699.0,FN,YOUPIN,,False,,,,,,699.0,,
★ Paracord Knife | Safari Mesh,Fracture Case,Gold,339.86,FT,YOUPIN,,False,,,,,,339.86,,
★ Paracord Knife | Safari Mesh,Fracture Case,Gold,348.4,MW,YOUPIN,,False,,,,,,348.4,,
★ Paracord Knife | Safari Mesh,Fracture Case,Gold,349.0,WW,BUFF,,False,,,,,,349.0,,
★ Paracord Knife | Scorched,Fracture Case,Gold,376.99,BS,BUFF,,False,,,,,,376.99,,
★ Paracord Knife | Scorched,Fracture Case,Gold,888.0,FN,BUFF,,False,,,,,,888.0,,
★ Paracord Knife | Scorched,Fracture Case,Gold,361.7,FT,C5,,False,,,,,,361.7,,
★ Paracord Knife | Scorched,Fracture Case,Gold,409.5,MW,YOUPIN,,False,,,,,,409.5,,
★ Paracord Knife | Scorched,Fracture Case,Gold,367.5,WW,YOUPIN,,False,,,,,,367.5,,
★ Paracord Knife | Slaughter,Fracture Case,Gold,1050.0,FN,BUFF,,False,,,,,,1050.0,,
★ Paracord Knife | Slaughter,Fracture Case,Gold,938.0,FT,BUFF,,False,,,,,,938.0,,
★ Paracord Knife | Slaughter,Fracture Case,Gold,959.0,MW,YOUPIN,,False,,,,,,959.0,,
★ Paracord Knife | Stained,Fracture Case,Gold,464.4,BS,YOUPIN,,False,,,,,,464.4,,
★ Paracord Knife | Stained,Fracture Case,Gold,755.55,FN,BUFF,,False,,,,,,755.55,,
★ Paracord Knife | Stained,Fracture Case,Gold,441.0,FT,BUFF,,False,,,,,,441.0,,
★ Paracord Knife | Stained,Fracture Case,Gold,456.49,MW,YOUPIN,,False,,,,,,456.49,,
★ Paracord Knife | Stained,Fracture Case,Gold,445.0,WW,YOUPIN,,False,,,,,,445.0,,
★ Paracord Knife | Urban Masked,Fracture Case,Gold,385.0,BS,C5,,False,,,,,,385.0,,
★ Paracord Knife | Urban Masked,Fracture Case,Gold,1080.0,FN,BUFF,,False,,,,,,1080.0,,
★ Paracord Knife | Urban Masked,Fracture Case,Gold,388.0,FT,YOUPIN,,False,,,,,,388.0,,
★ Paracord Knife | Urban Masked,Fracture Case,Gold,498.0,MW,YOUPIN,,False,,,,,,498.0,,
★ Paracord Knife | Urban Masked,Fracture Case,Gold,429.0,WW,YOUPIN,,False,,,,,,429.0,,
★ Shadow Daggers | Autotronic,Dreams & Nightmares Case,Gold,380.36,BS,YOUPIN,,False,,,,,,380.36,,
★ Shadow Daggers | Autotronic,Dreams & Nightmares Case,Gold,652.9,FN,YOUPIN,,False,,,,,,652.9,,
★ Shadow Daggers | Autotronic,Dreams & Nightmares Case,Gold,368.5,FT,YOUPIN,,False,,,,,,368.5,,
★ Shadow Daggers | Autotronic,Dreams & Nightmares Case,Gold,419.0,MW,YOUPIN,,False,,,,,,419.0,,
★ Shadow Daggers | Autotronic,Dreams & Nightmares Case,Gold,377.5,WW,YOUPIN,,False,,,,,,377.5,,
★ Shadow Daggers | Blue Steel,Shadow Case,Gold,452.2,BS,YOUPIN,,False,,,,,,452.2,,
★ Shadow Daggers | Blue Steel,Shadow Case,Gold,881.1,FN,C5,,False,,,,,,881.1,,
★ Shadow Daggers | Blue Steel,Shadow Case,Gold,453.13,FT,C5,,False,,,,,,453.13,,
★ Shadow Daggers | Blue Steel,Shadow Case,Gold,520.0,MW,BUFF,,False,,,,,,520.0,,
★ Shadow Daggers | Blue Steel,Shadow Case,Gold,429.5,WW,BUFF,,False,,,,,,429.5,,
★ Shadow Daggers | Bright Water,Dreams & Nightmares Case,Gold,340.99,FN,YOUPIN,,False,,,,,,340.99,,
★ Shadow Daggers | Bright Water,Dreams & Nightmares Case,Gold,322.0,MW,YOUPIN,,False,,,,,,322.0,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,960.0,FN,YOUPIN,,False,,,,,,960.0,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,1646.4,MW,C5,,False,,,,,,1646.4,,
★ Shadow Daggers | Freehand,Dreams & Nightmares Case,Gold,443.49,BS,C5,,False,,,,,,443.49,,
★ Shadow Daggers | Freehand,Operation Riptide Case,Gold,451.0,FN,YOUPIN,,False,,,,,,451.0,,
★ Shadow Daggers | Freehand,Operation Riptide Case,Gold,368.88,FT,BUFF,,False,,,,,,368.88,,
★ Shadow Daggers | Freehand,Dreams & Nightmares Case,Gold,381.49,MW,YOUPIN,,False,,,,,,381.49,,
★ Shadow Daggers | Freehand,Dreams & Nightmares Case,Gold,421.0,WW,YOUPIN,,False,,,,,,421.0,,
★ Shadow Daggers | Gamma Doppler,Dreams & Nightmares Case,Gold,746.5,FN,YOUPIN,,False,,,,,,746.5,,
★ Shadow Daggers | Gamma Doppler,Dreams & Nightmares Case,Gold,999.93,MW,BUFF,,False,,,,,,999.93,,
★ Shadow Daggers | Lore,Dreams & Nightmares Case,Gold,420.0,BS,BUFF,,False,,,,,,420.0,,
★ Shadow Daggers | Lore,Dreams & Nightmares Case,Gold,896.1,FN,C5,,False,,,,,,896.1,,
★ Shadow Daggers | Lore,Dreams & Nightmares Case,Gold,426.0,FT,BUFF,,False,,,,,,426.0,,
★ Shadow Daggers | Lore,Dreams & Nightmares Case,Gold,508.49,MW,YOUPIN,,False,,,,,,508.49,,
★ Shadow Daggers | Lore,Operation Riptide Case,Gold,416.0,WW,BUFF,,False,,,,,,416.0,,
★ Skeleton Knife | Blue Steel,Fracture Case,Gold,1619.0,BS,YOUPIN,,False,,,,,,1619.0,,
★ Skeleton Knife | Blue Steel,Fracture Case,Gold,2600.0,FN,BUFF,,False,,,,,,2600.0,,
★ Skeleton Knife | Blue Steel,Fracture Case,Gold,1650.0,FT,YOUPIN,,False,,,,,,1650.0,,
★ Skeleton Knife | Blue Steel,Fracture Case,Gold,1809.0,MW,YOUPIN,,False,,,,,,1809.0,,
★ Skeleton Knife | Blue Steel,Fracture Case,Gold,1588.0,WW,YOUPIN,,False,,,,,,1588.0,,
★ Skeleton Knife | Boreal Forest,Shattered Web Case,Gold,799.0,BS,YOUPIN,,False,,,,,,799.0,,
★ Skeleton Knife | Boreal Forest,Fracture Case,Gold,1800.0,FN,BUFF,,False,,,,,,1800.0,,
★ Skeleton Knife | Boreal Forest,Shattered Web Case,Gold,819.9,FT,C5,,False,,,,,,819.9,,
★ Skeleton Knife | Boreal Forest,Fracture Case,Gold,873.0,MW,YOUPIN,,False,,,,,,873.0,,
★ Skeleton Knife | Boreal Forest,Shattered Web Case,Gold,805.0,WW,YOUPIN,,False,,,,,,805.0,,
★ Skeleton Knife | Case Hardened,Shattered Web Case,Gold,1520.0,BS,YOUPIN,,False,,,,,,1520.0,,
★ Skeleton Knife | Case Hardened,Shattered Web Case,Gold,3699.0,FN,YOUPIN,,False,,,,,,3699.0,,
★ Skeleton Knife | Case Hardened,Shattered Web Case,Gold,1747.99,FT,YOUPIN,,False,,,,,,1747.99,,
★ Skeleton Knife | Case Hardened,Shattered Web Case,Gold,2170.0,MW,BUFF,,False,,,,,,2170.0,,
★ Skeleton Knife | Case Hardened,Shattered Web Case,Gold,1589.0,WW,YOUPIN,,False,,,,,,1589.0,,
★ Skeleton Knife | Crimson Web,Shattered Web Case,Gold,1754.0,BS,YOUPIN,,False,,,,,,1754.0,,
★ Skeleton Knife | Crimson Web,Shattered Web Case,Gold,12491.32,FN,C5,,False,,,,,,12491.32,,
★ Skeleton Knife | Crimson Web,Shattered Web Case,Gold,2129.99,FT,BUFF,,False,,,,,,2129.99,,
★ Skeleton Knife | Crimson Web,Shattered Web Case,Gold,2885.5,MW,BUFF,,False,,,,,,2885.5,,
★ Skeleton Knife | Crimson Web,Shattered Web Case,Gold,2080.0,WW,YOUPIN,,False,,,,,,2080.0,,
★ Skeleton Knife | Fade,Shattered Web Case,Gold,4248.99,FN,YOUPIN,,False,,,,,,4248.99,,
★ Skeleton Knife | Fade,Shattered Web Case,Gold,4700.0,MW,BUFF,,False,,,,,,4700.0,,
★ Skeleton Knife | Forest DDPAT,Shattered Web Case,Gold,800.0,BS,BUFF,,False,,,,,,800.0,,
★ Skeleton Knife | Forest DDPAT,Shattered Web Case,Gold,1868.98,FN,YOUPIN,,False,,,,,,1868.98,,
★ Skeleton Knife | Forest DDPAT,Shattered Web Case,Gold,819.99,FT,YOUPIN,,False,,,,,,819.99,,
★ Skeleton Knife | Forest DDPAT,Shattered Web Case,Gold,878.5,MW,YOUPIN,,False,,,,,,878.5,,
★ Skeleton Knife | Forest DDPAT,Shattered Web Case,Gold,820.0,WW,BUFF,,False,,,,,,820.0,,
★ Skeleton Knife | Night Stripe,Shattered Web Case,Gold,965.5,BS,YOUPIN,,False,,,,,,965.5,,
★ Skeleton Knife | Night Stripe,Shattered Web Case,Gold,2548.0,FN,BUFF,,False,,,,,,2548.0,,
★ Skeleton Knife | Night Stripe,Shattered Web Case,Gold,1064.5,FT,YOUPIN,,False,,,,,,1064.5,,
★ Skeleton Knife | Night Stripe,Shattered Web Case,Gold,1201.5,MW,YOUPIN,,False,,,,,,1201.5,,
★ Skeleton Knife | Night Stripe,Shattered Web Case,Gold,1015.98,WW,YOUPIN,,False,,,,,,1015.98,,
★ Skeleton Knife | Safari Mesh,Shattered Web Case,Gold,793.0,BS,C5,,False,,,,,,793.0,,
★ Skeleton Knife | Safari Mesh,Shattered Web Case,Gold,1649.5,FN,YOUPIN,,False,,,,,,1649.5,,
★ Skeleton Knife | Safari Mesh,Shattered Web Case,Gold,810.0,FT,YOUPIN,,False,,,,,,810.0,,
